traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict7,y_predict0,y_predict2,y_predict3,y_predict4
1008851.IV.T0822..EH,0,0.009474554,0.0114408275,0.008474743,0.016373724,0.013126113,0.004449953,0.008252827,0.008827027
1009261.IV.RAVA..EH,0,0.051910575,0.041593935,0.034214657,0.0269516,0.05950248,0.028066846,0.034664817,0.02988921
1009261.IV.T0800..HH,0,0.040081844,0.020784149,0.018424204,0.024758143,0.013128886,0.021783173,0.023674952,0.01659023
1009261.IV.T0821..EH,0,0.010611061,0.011012777,0.007596887,0.016805451,0.0053317575,0.00851528,0.005389294,0.0072479956
1009261.IV.ZCCA..HH,1,0.99384934,0.9950296,0.992618,0.9966876,0.99384284,0.9931619,0.9936226,0.9935929
1009711.IV.NOVE..EH,0,0.009215772,0.012567385,0.0066709947,0.009271714,0.008124486,0.006664017,0.0105672525,0.0050506755
1009711.IV.T0825..EH,1,0.9866109,0.9891044,0.9917447,0.9912896,0.97226137,0.9807922,0.9866012,0.9823219
1011691.IV.MSSA..HH,0,0.009991614,0.007925923,0.0066967034,0.006516866,0.00608106,0.007717902,0.008313129,0.010284021
1011691.IV.PLMA..HH,1,0.98837435,0.9777489,0.9758277,0.9840163,0.98645014,0.9805532,0.98307,0.9864493
1011691.MN.VLC..HH,0,0.010229914,0.007839531,0.0064170603,0.011150763,0.01076502,0.0069255047,0.009803575,0.007046021
1012001.IV.RAVA..EH,0,0.0032777616,0.0063654976,0.004813353,0.004796872,0.005594496,0.003186716,0.006164787,0.0010732097
1014971.IV.RAVA..EH,0,0.012841605,0.008770316,0.016716527,0.009238834,0.0069688554,0.010126692,0.011448412,0.006885182
1015021.IV.RAVA..EH,0,0.006497085,0.0058054375,0.005962148,0.0096899,0.0034112937,0.0034697636,0.0040751877,0.0029261876
1015641.IV.T0819..EH,1,0.99661094,0.996356,0.9957833,0.9974694,0.99618906,0.995295,0.9958448,0.9954833
1015721.IV.ATBU..EH,1,0.97152966,0.9877424,0.9786316,0.9872737,0.9876524,0.96149653,0.9887932,0.9862255
1015721.IV.ATMC..EH,1,0.9955642,0.9953117,0.99483395,0.9963846,0.9955974,0.9949982,0.99505275,0.99611205
1015721.IV.ATMI..HH,0,0.055958875,0.058357548,0.08402486,0.081139944,0.059332687,0.06870217,0.053597018,0.05067509
1015721.IV.ATVA..EH,1,0.9882625,0.9867365,0.9845748,0.9927527,0.9911747,0.98055583,0.98759055,0.99083143
1015721.IV.SSP9..EH,0,0.028108325,0.026113397,0.022238588,0.029322641,0.023018705,0.022839177,0.021078616,0.02861841
1015721.IV.TRIF..HH,1,0.89066076,0.85059166,0.87587976,0.80004126,0.83324564,0.7344888,0.83963025,0.90149397
1015891.IV.ATMC..EH,0,0.54615223,0.77250165,0.49658936,0.7160206,0.55393374,0.43123463,0.58833665,0.7571158
1015891.IV.ATPI..EH,0,0.029633343,0.03102109,0.029094405,0.053272147,0.038562592,0.034100253,0.027689109,0.031067232
1015891.IV.SSP9..EH,0,0.055964764,0.045867182,0.02719083,0.046829663,0.07387082,0.032044157,0.047465008,0.023870034
1015931.IV.FROS..HH,1,0.9948131,0.9968329,0.99092543,0.99614185,0.99557,0.99419194,0.9963385,0.99555176
1018091.IV.RAVA..EH,0,0.00347658,0.0040216395,0.0042659836,0.0037646717,0.0029555075,0.0021444275,0.0029248095,0.0024569223
1018161.IV.RAVA..EH,0,0.00982516,0.007745107,0.01057,0.006749051,0.006011737,0.003897734,0.0039038756,0.0060046483
1019451.IV.T0822..EH,1,0.9528324,0.9346461,0.9368034,0.94418174,0.8805155,0.91730255,0.9106922,0.9162077
1024461.IV.ARCI..HH,0,0.008819013,0.0074294377,0.0059556067,0.008433537,0.008462046,0.005111309,0.008132025,0.0062140855
1024461.IV.ATVO..HH,1,0.9815399,0.98573446,0.9785775,0.9883646,0.98682284,0.97192997,0.9883944,0.984953
1024461.IV.CAFI..HH,1,0.9955329,0.9967981,0.9963517,0.9973132,0.99627244,0.99279803,0.9967739,0.9951998
1024461.IV.CRE..HH,1,0.9960245,0.99634343,0.9947973,0.99673754,0.9978119,0.9954614,0.9959694,0.9957425
1024461.IV.FROS..HH,1,0.99848,0.9988205,0.9985788,0.9984549,0.99865913,0.99888843,0.9987141,0.998877
1024461.IV.PARC..HH,1,0.99849486,0.99709153,0.99740773,0.997766,0.99703777,0.99793774,0.9981035,0.9968912
1025071.IV.T0825..EH,0,0.093488045,0.061916925,0.08982163,0.08917901,0.15988135,0.04441264,0.071250215,0.052537423
10253491.IV.BDI..HH,1,0.99806696,0.99823487,0.99804544,0.9984548,0.99857366,0.9973687,0.99802965,0.9987645
10253491.IV.MPPT..EH,1,0.92709506,0.92418987,0.8929461,0.9225905,0.9009691,0.925302,0.9122072,0.87727004
10253491.IV.MTCR..EH,1,0.997626,0.9976162,0.99730945,0.998323,0.99756694,0.99656653,0.9970488,0.99806863
1028501.IV.RAVA..EH,0,0.0092826,0.008410312,0.011277398,0.014620587,0.00885987,0.0051792534,0.0076045804,0.007200493
10298611.GU.GRAM..HH,1,0.99760854,0.99615026,0.9964,0.99775165,0.9959254,0.997047,0.99697447,0.9974172
10299001.GU.EQUI..HH,0,0.0037789803,0.0032887487,0.0033342186,0.0038318338,0.0030154942,0.0028677285,0.004648237,0.0033615236
10299001.GU.GRAM..HH,1,0.9985998,0.9982535,0.99787736,0.9986712,0.99858475,0.9987834,0.9980202,0.99886996
10299341.GU.GRAM..HH,1,0.99822956,0.99697053,0.9973707,0.9979407,0.99719787,0.9979752,0.9970298,0.9972687
10299341.IV.MSSA..HH,1,0.99599814,0.9949824,0.9960996,0.9960609,0.9949799,0.9967313,0.9949994,0.99725217
10299721.GU.GRAM..HH,1,0.9981238,0.99820304,0.99767166,0.997695,0.99812716,0.99783844,0.9970812,0.99838257
10299721.IV.MSSA..HH,1,0.9965904,0.9958335,0.9954022,0.9962335,0.9951622,0.9956169,0.99534816,0.9964541
10309171.GU.EQUI..HH,1,0.99855953,0.99793196,0.99695253,0.99823123,0.99811244,0.99790204,0.99826247,0.998176
10309171.GU.GRAM..HH,1,0.9962702,0.9959765,0.99431866,0.99638075,0.9956748,0.99596786,0.9965186,0.9962322
10309171.IV.MSSA..HH,1,0.9958163,0.994393,0.9937244,0.995593,0.99343866,0.9942688,0.9948955,0.9949993
10320361.GU.GSCL..HH,1,0.9984006,0.99832624,0.997886,0.99832016,0.99831533,0.99874735,0.9984169,0.9986071
10320361.IV.ZCCA..HH,0,0.010339872,0.01290436,0.00841819,0.026581304,0.021941043,0.0067285635,0.009460004,0.01448589
1032441.IV.BOB..HH,0,0.00970558,0.010397794,0.009416515,0.016486336,0.006910609,0.004799852,0.0042287894,0.0075521935
1032441.GU.MAIM..HH,1,0.980374,0.9894756,0.98170036,0.99139166,0.98983115,0.9875145,0.9880334,0.9873285
1032441.IV.MSSA..HH,1,0.99418676,0.9941194,0.99068695,0.99381894,0.9930542,0.99133134,0.9925298,0.99414176
1032881.IV.RAVA..EH,1,0.9962328,0.9977055,0.9969361,0.99776566,0.99786204,0.995596,0.99766433,0.99737775
1032881.IV.SERM..EH,1,0.8696432,0.9046761,0.84832186,0.9398155,0.9100187,0.88121676,0.8786157,0.9138118
1032881.IV.T0800..HH,1,0.9963452,0.9943673,0.9950033,0.99748033,0.9954982,0.9953135,0.99433607,0.99439126
1032881.IV.T0822..EH,0,0.0071907644,0.007099362,0.006500801,0.01224315,0.006177859,0.002937572,0.0034991694,0.004541992
1033861.IV.RAVA..EH,0,0.05093562,0.033394326,0.060006045,0.041077152,0.026778508,0.05813203,0.047864445,0.04800491
1033861.IV.T0825..EH,1,0.9929093,0.99299353,0.99167293,0.9949314,0.98934,0.9871343,0.9872289,0.99412656
1034661.IV.T0822..EH,1,0.9807885,0.96353644,0.97388226,0.9788842,0.9351321,0.96933347,0.9449789,0.9517912
1034901.IV.RAVA..EH,0,0.007500734,0.007822718,0.008552086,0.00529527,0.002278046,0.0027544964,0.003597916,0.0029717644
1035011.NI.CGRP..HH,0,0.0012382322,0.0009370128,0.0012381478,0.0013084493,0.0019847068,0.0009445741,0.001341427,0.0015836972
1035011.IV.CTI..HH,0,0.0029803594,0.0020322553,0.0029088461,0.0029273916,0.004951859,0.0025912763,0.0023718388,0.0018104771
1035011.IV.FIU..EH,1,0.9888571,0.9897872,0.98449945,0.9916293,0.9814525,0.98104537,0.98699933,0.98779863
1035011.SI.KOSI..HH,0,0.0023516605,0.0025396757,0.0024428011,0.0037703288,0.002515247,0.0016220649,0.0029824588,0.0029675076
1035011.IV.PLMA..HH,1,0.99596065,0.9941964,0.9945042,0.9943256,0.99473876,0.99310607,0.99512357,0.99446833
1035011.IV.RAVA..EH,0,0.0037444315,0.0035529463,0.0032969632,0.005804923,0.0047481237,0.0027797709,0.0026652957,0.0032449022
1035011.IV.ROVR..HH,0,0.041029796,0.038406126,0.01494884,0.02098519,0.015416733,0.013917363,0.025193281,0.02642536
1035011.IV.T0800..HH,1,0.9868938,0.9834319,0.99017745,0.99343634,0.9765496,0.9868485,0.9780448,0.97814107
1035011.IV.T0822..EH,1,0.99602,0.9919037,0.9933882,0.9961079,0.99583983,0.99332243,0.9910033,0.99431795
1035011.IV.TEOL..HH,0,0.00076627376,0.0014933619,0.0008114154,0.0029366154,0.0021832127,0.0007804954,0.0014490313,0.0012639343
1035011.IV.ZCCA..HH,0,0.1088993,0.046320245,0.043358717,0.021654757,0.04216026,0.04731869,0.05172454,0.04030939
1035061.IV.CSNT..HH,1,0.9968263,0.9972703,0.9966993,0.9971686,0.99706835,0.9965467,0.9978537,0.9977215
1035061.IV.FIU..EH,0,0.006477456,0.008514188,0.011254894,0.008147161,0.012551413,0.0046281014,0.0044605974,0.0046250396
1035061.IV.RAVA..EH,1,0.993185,0.9905067,0.98991114,0.992829,0.9922586,0.98460686,0.989781,0.9915759
1035061.IV.T0800..HH,1,0.9933716,0.9769428,0.98228574,0.9899267,0.9705404,0.98390806,0.9782099,0.98172474
1035061.IV.T0822..EH,0,0.011923024,0.010377931,0.009574522,0.012640585,0.0074174292,0.0039120596,0.0040625115,0.00626687
1035121.IV.RAVA..EH,0,0.010833543,0.012971479,0.014402588,0.0104543315,0.0073346524,0.00556842,0.0071483,0.004428998
10351661.GU.EQUI..HH,1,0.99757713,0.99652606,0.99536395,0.99726415,0.99672747,0.99653554,0.9965005,0.9974491
10351661.GU.GRAM..HH,1,0.99764365,0.99617213,0.99763393,0.99633706,0.997357,0.9973966,0.9968736,0.99775034
1035171.IV.RAVA..EH,0,0.0024209218,0.0025908707,0.00283323,0.004672231,0.003140548,0.00179974,0.0018090155,0.0036400747
1035171.IV.SERM..EH,1,0.4358059,0.3159813,0.3563056,0.272166,0.15850145,0.40384555,0.35313913,0.23384504
1035311.IV.RAVA..EH,0,0.005593791,0.007402772,0.0101844715,0.020555414,0.008014461,0.006721095,0.0068586087,0.0065554827
1035311.IV.T0800..HH,0,0.012964155,0.021095851,0.015298674,0.03902304,0.02613728,0.0077537796,0.016738612,0.01436052
1038631.IV.T0822..EH,1,0.020858452,0.022912983,0.017566388,0.03710501,0.020758525,0.008945658,0.01096878,0.011393649
1039091.IV.T0800..HH,1,0.9956989,0.99427754,0.993601,0.9967489,0.9933954,0.9937437,0.9925248,0.9951917
1039651.IV.FIU..EH,1,0.4127775,0.5858316,0.3941132,0.27067065,0.42029104,0.3078749,0.29737064,0.2636163
1039651.IV.T0820..EH,1,0.8089019,0.77060807,0.6974745,0.85613084,0.82442623,0.768112,0.770099,0.8301413
1039651.IV.T0821..EH,1,0.47147185,0.5712141,0.37164882,0.73954296,0.6359168,0.5810389,0.52477354,0.425289
1039651.IV.T0822..EH,1,0.92823106,0.88553524,0.9378596,0.9136852,0.8548905,0.9046517,0.8559977,0.8314699
10418321.IV.IMOL..EH,1,0.96214515,0.9576898,0.94412804,0.9798609,0.9699196,0.9582706,0.9521921,0.98089486
1042731.IV.RAVA..EH,0,0.027480597,0.021695698,0.015936702,0.023879847,0.010129719,0.012407174,0.012518627,0.017247973
1042731.IV.T0800..HH,0,0.030389054,0.046062566,0.059373908,0.02499633,0.07728798,0.010179757,0.02334584,0.02363238
1042731.IV.T0822..EH,1,0.9955,0.99556196,0.9952726,0.99628395,0.9957201,0.9935494,0.9946621,0.9954743
10484811.IV.BDI..HH,1,0.99833834,0.99740416,0.99715805,0.9977689,0.9977812,0.99880016,0.9983138,0.9986965
10484811.GU.GSCL..HH,0,0.002336397,0.0026712995,0.0021716405,0.0031799674,0.0026776167,0.0014337745,0.0020762663,0.0024213113
10484811.MN.VLC..HH,1,0.9986125,0.99798715,0.9982828,0.9980793,0.99846065,0.99884546,0.9984415,0.9984975
10484811.IV.ZCCA..HH,1,0.99873275,0.9985065,0.99835867,0.9982998,0.99897146,0.99891424,0.99846613,0.9988244
1048671.IV.ARCI..HH,1,0.9927303,0.9896953,0.99413127,0.98753905,0.97741973,0.99516416,0.98866373,0.9784111
1048671.IV.ATMC..EH,1,0.99588495,0.99658954,0.9944125,0.9973278,0.9970124,0.9933141,0.9965359,0.99344397
1048671.IV.CAFI..HH,1,0.99698985,0.9955778,0.9962399,0.9958104,0.9969586,0.9938228,0.9952739,0.99534637
1048671.IV.CRE..HH,1,0.9966576,0.9975921,0.99640036,0.9977652,0.99843377,0.99328023,0.9976788,0.9964797
1048671.IV.CSNT..HH,1,0.9986135,0.9980045,0.99867564,0.9973531,0.9987708,0.9985728,0.99735236,0.9988023
1048671.IV.FROS..HH,1,0.99889636,0.9981609,0.9986015,0.99737346,0.99895597,0.9989779,0.99887174,0.9988714
10493511.IV.CSNT..HH,0,0.0027765685,0.0030336792,0.0023529585,0.0046644476,0.00356225,0.0024461895,0.0031694619,0.003587952
10493511.IV.OSSC..HH,0,0.0047942023,0.0040149963,0.00393014,0.006937524,0.0052395742,0.002599313,0.003176099,0.0037656121
1049781.IV.NOVE..EH,0,0.0041320487,0.0050701075,0.002787607,0.0070714853,0.0035880387,0.0050111804,0.0040008863,0.005274059
1049781.IV.T0819..EH,1,0.9957432,0.9943597,0.9945562,0.9956638,0.9929229,0.9934244,0.9936365,0.9951757
1049781.IV.T0825..EH,0,0.0024608662,0.002290551,0.002795165,0.0030842244,0.002863521,0.00255529,0.0016572216,0.0024861821
1050241.GU.MAIM..HH,1,0.94829047,0.92905885,0.9320311,0.965538,0.96336484,0.95235646,0.96856815,0.9494174
1050241.IV.MSSA..HH,1,0.9985826,0.9978885,0.99846375,0.9976386,0.99842,0.9987503,0.9984158,0.99845874
1050241.GU.POPM..HH,1,0.97116244,0.96734935,0.96864384,0.9737587,0.95238864,0.96514976,0.96602285,0.96470815
1050241.MN.VLC..HH,0,0.15236604,0.09299436,0.20132387,0.17418534,0.14128362,0.1713205,0.077590115,0.10675037
1051001.IV.FIU..EH,0,0.0024781984,0.0029671832,0.0035921994,0.0041237506,0.0012973944,0.0028566984,0.0019653197,0.0021361173
1051131.IV.RAVA..EH,0,0.053441104,0.040972788,0.05700432,0.06124067,0.027605793,0.043273225,0.028772518,0.030273018
10514481.IV.PRMA..HH,1,0.99432003,0.99572515,0.9949274,0.9954614,0.9941451,0.99243623,0.9942709,0.99447495
10527341.IV.CAFI..HH,0,0.0013930391,0.0015413536,0.0012336875,0.0015755601,0.0022739745,0.00085090613,0.001979309,0.0021194809
10527341.GU.CARD..HH,0,0.0038821576,0.00417586,0.0046852077,0.006847538,0.003445418,0.0028468706,0.0025534567,0.0043311357
10527341.IV.CRMI..HH,1,0.9979936,0.99664503,0.99673426,0.9974362,0.99575967,0.9974038,0.99656373,0.9976699
10527341.IV.CSNT..HH,0,0.0020175905,0.0033249948,0.0022628964,0.0065352325,0.002751644,0.0025104887,0.0026327556,0.0018082692
10527341.IV.FROS..HH,0,0.011754102,0.0069305864,0.006759307,0.009153062,0.005272078,0.006316229,0.008472227,0.0072507476
10527341.GU.MAIM..HH,0,0.0020592865,0.003998352,0.0030310797,0.0048140865,0.0033406008,0.0023583286,0.0034543623,0.0026911688
10527341.IV.MPPT..EH,1,0.99880564,0.9977956,0.99879503,0.9976519,0.9975223,0.99865544,0.99747497,0.9981652
10527341.IV.OSSC..HH,0,0.0027084744,0.0029435586,0.003047364,0.005494468,0.0036458347,0.0016134992,0.0018985547,0.0027006355
1053191.IV.RAVA..EH,0,0.008570866,0.0064909016,0.009779987,0.006246985,0.0030443768,0.003750388,0.003985918,0.003947013
1053191.IV.T0822..EH,0,0.15080106,0.095909014,0.18148711,0.1542337,0.1280582,0.08947292,0.10766339,0.11035501
1055031.IV.RAVA..EH,0,0.009485557,0.008064104,0.01861083,0.009417441,0.008518911,0.0127582215,0.0092356475,0.01004439
1055031.IV.SERM..EH,0,0.012371655,0.009610241,0.02070545,0.016068483,0.015694242,0.00908946,0.014707993,0.011080852
1055031.IV.T0822..EH,1,0.99535674,0.99355245,0.9958098,0.9956116,0.99642086,0.9929333,0.99354976,0.993421
1056331.IV.CRE..HH,1,0.9851972,0.98769915,0.98366284,0.9870536,0.9903948,0.98427147,0.9884587,0.9846201
1056331.IV.CSNT..HH,1,0.9964049,0.99415934,0.99417627,0.9945949,0.99046737,0.99386966,0.9933074,0.9936678
1056331.IV.FROS..HH,1,0.99833965,0.99804616,0.9983615,0.9975394,0.9984687,0.99846554,0.9980323,0.99857056
1056331.IV.PARC..HH,1,0.98418415,0.98873705,0.9807695,0.9923848,0.98845506,0.9852867,0.9856544,0.98773277
1056331.IV.TRIF..HH,0,0.8317785,0.8242689,0.84497297,0.89917725,0.88465387,0.89094776,0.7159611,0.82576954
1056461.IV.ARCI..HH,0,0.001144764,0.0011687374,0.0009648201,0.0019072327,0.002292244,0.0010850513,0.0014359922,0.0019715794
1056461.IV.ATBU..EH,0,0.12097817,0.14426443,0.049447294,0.17342798,0.1188482,0.0803303,0.13299192,0.1547875
1056461.IV.ATCC..EH,0,0.0630985,0.040926766,0.03042254,0.02867067,0.030626781,0.048649482,0.048566263,0.033075396
1056461.IV.ATMI..HH,1,0.36816055,0.61860406,0.34084243,0.5359617,0.53145856,0.22633238,0.54418993,0.5443621
1056461.IV.ATPC..HH,0,0.49463734,0.63272274,0.52738744,0.63413686,0.5661541,0.36179614,0.62952507,0.60180825
1056461.IV.ATVA..EH,1,0.9956649,0.99510854,0.9945785,0.9969537,0.9970367,0.9961605,0.99609226,0.9952426
1056461.IV.ATVO..HH,1,0.9931623,0.9935323,0.9900365,0.9951212,0.9936606,0.9915366,0.99365693,0.9933407
1056461.IV.BADI..EH,0,0.014855021,0.020367183,0.013259256,0.027254429,0.01270995,0.018440394,0.040358003,0.025263999
1056461.IV.CAFI..HH,1,0.9988392,0.99877924,0.9984647,0.99897647,0.9992798,0.9985285,0.9989183,0.9988127
1056461.IV.CASP..HH,1,0.99119943,0.99122065,0.9898469,0.99233913,0.9910641,0.9896848,0.9905627,0.9893217
1056461.IV.CDCA..EH,0,0.08830269,0.060205314,0.12950154,0.11205313,0.09024023,0.077128224,0.06614406,0.044868838
1056461.IV.CSNT..HH,1,0.9800187,0.97514206,0.9589203,0.9828419,0.9823712,0.9708953,0.969314,0.96985906
1056461.IV.FROS..HH,1,0.99914265,0.99894875,0.9991277,0.99900633,0.99924254,0.99939454,0.99877375,0.9991417
1056461.GU.MAIM..HH,1,0.988209,0.99217916,0.9867489,0.9924298,0.9863485,0.98705673,0.9860642,0.9881024
1056461.IV.MAON..HH,0,0.038367286,0.08587677,0.027742734,0.061433185,0.061422892,0.042433657,0.06536145,0.1378621
1056461.IV.MCIV..HH,0,0.0023604308,0.0019865346,0.0017861791,0.0022681379,0.0027442598,0.001678359,0.0023623563,0.0018129142
1056461.IV.MURB..HH,0,0.11770988,0.065266095,0.15055802,0.06571966,0.053649977,0.09859991,0.094505504,0.078070834
1056461.IV.PARC..HH,1,0.9990828,0.99884987,0.99869895,0.9986957,0.9991406,0.9987464,0.9988187,0.9985293
1056461.IV.SACS..HH,0,0.0009845932,0.0010728039,0.0014630005,0.0018355191,0.0024856061,0.00080319034,0.0014864447,0.0014331015
1056461.IV.SSP9..EH,0,0.004822329,0.004922926,0.0037999211,0.0072232136,0.0048363865,0.004884397,0.0046074064,0.0070755742
1057221.IV.TEOL..HH,1,0.99648017,0.9972396,0.9955817,0.99625635,0.99692637,0.9940229,0.996509,0.99776924
1057321.IV.TEOL..HH,1,0.99634415,0.99644643,0.99433327,0.99656266,0.99482685,0.99412537,0.9952502,0.99671006
1058621.IV.T0800..HH,0,0.00767086,0.008156002,0.012473883,0.013588923,0.007045665,0.0040088175,0.003560744,0.004021017
1058621.IV.T0822..EH,1,0.991368,0.99395186,0.99111485,0.99243027,0.990324,0.9894701,0.9933042,0.99290824
1059681.IV.T0819..EH,1,0.9905482,0.98796344,0.9908573,0.99484247,0.98955184,0.98250246,0.98822534,0.98477226
1061571.IV.RAVA..EH,0,0.0030594466,0.00344642,0.0029885508,0.0025683613,0.0017300006,0.0016753104,0.0017714099,0.0012876844
10623711.IV.FROS..HH,1,0.9967775,0.9953061,0.99506325,0.9964097,0.9948826,0.99610823,0.9957081,0.99575907
1063281.IV.T0822..EH,0,0.06598189,0.07238383,0.09946734,0.06498934,0.068403475,0.018515868,0.048469927,0.027129453
1063911.IV.RAVA..EH,0,0.012383161,0.010096847,0.008463003,0.0063577364,0.0067007807,0.008027524,0.006812143,0.003645689
1064441.IV.FIU..EH,1,0.9902012,0.98219556,0.9866976,0.9942023,0.98956394,0.9857389,0.98905236,0.98533326
1064441.IV.T0800..HH,1,0.9950112,0.9950288,0.9923368,0.9966106,0.99741143,0.9914426,0.9948137,0.9959772
1065041.IV.T0822..EH,1,0.99680316,0.9965283,0.99395955,0.99769837,0.9974891,0.99587053,0.9968929,0.9971762
1065271.NI.CGRP..HH,0,0.0010498601,0.0009980976,0.0012829822,0.0015039165,0.001424319,0.0008863578,0.0016636003,0.0015070718
1065271.IV.RAVA..EH,0,0.13226952,0.0939927,0.05245274,0.12689798,0.029578596,0.041356277,0.039917786,0.03146553
1065271.IV.SERM..EH,0,0.034697965,0.021093529,0.02494883,0.03899257,0.03559906,0.026521236,0.022689559,0.029430049
