traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict7,y_predict0,y_predict2,y_predict3,y_predict4
1002471.IV.T0819..EH,0,0.24950857,0.26331267,0.17606916,0.42704174,0.24823889,0.23643917,0.2632345,0.14811532
1002471.IV.ZCCA..HH,0,0.089184895,0.082823,0.10710556,0.121240154,0.11645154,0.08360979,0.05547099,0.061557405
1002751.IV.MAGA..HH,1,0.74514246,0.74503577,0.76009774,0.8002591,0.76592207,0.7464204,0.76742095,0.7745631
1002751.IV.ROVR..HH,0,0.5120418,0.53026336,0.52213204,0.53547555,0.45257643,0.5214681,0.51263374,0.39299953
1004351.IV.ASQU..HH,1,0.99244374,0.9930146,0.9914425,0.99491525,0.99559987,0.9878372,0.9851302,0.9875317
1004351.IV.BDI..HH,0,0.020886155,0.020888088,0.027356997,0.038258962,0.014339073,0.016976418,0.017382357,0.0065741506
1004351.IV.CRMI..HH,0,0.0048975563,0.008948618,0.0037196158,0.008757786,0.004993191,0.003102256,0.0056161154,0.0059586167
1004351.IV.PLMA..HH,0,0.056810256,0.020612163,0.067810394,0.046041273,0.03451231,0.025772039,0.03421529,0.026317595
1004351.GU.POPM..HH,0,0.012022723,0.019595852,0.030031733,0.034294147,0.016009897,0.013606404,0.012163906,0.014004661
1004351.MN.VLC..HH,0,0.08486294,0.19790952,0.049587887,0.21192138,0.10001192,0.051355213,0.077153854,0.09180482
1004511.IV.NOVE..EH,0,0.51245195,0.3285193,0.43151906,0.5503799,0.3610229,0.41614923,0.27054003,0.23133123
1004511.IV.RAVA..EH,0,0.027492208,0.022323398,0.032962132,0.03191022,0.0427812,0.01555399,0.028426472,0.037404206
1004511.IV.T0819..EH,1,0.85222244,0.84124225,0.8750853,0.9485662,0.8826483,0.85904604,0.87732834,0.87935895
1004511.IV.T0822..EH,1,0.8533286,0.9086629,0.8325564,0.87217194,0.8273241,0.8313731,0.89951473,0.9222401
1004511.IV.T0825..EH,0,0.11192658,0.06302923,0.10439139,0.12527128,0.056269486,0.095295906,0.08026952,0.03595699
1005551.IV.RAVA..EH,1,0.95531917,0.9597338,0.93919647,0.94713813,0.9391023,0.94833136,0.9277642,0.9533024
1006731.IV.MAGA..HH,0,0.51399404,0.5331777,0.52232426,0.5615939,0.48048595,0.4551427,0.52348006,0.46463606
1006731.IV.NOVE..EH,1,0.9967391,0.9953459,0.9955344,0.99596405,0.99433535,0.99380034,0.9965773,0.99468416
1006731.GU.POPM..HH,0,0.7073583,0.7883559,0.731098,0.6779027,0.57446945,0.76946306,0.7663918,0.57615536
1006731.IV.RAVA..EH,0,0.44077566,0.2523322,0.21680462,0.22802977,0.18893409,0.3449482,0.107297175,0.130831
1006731.IV.ROVR..HH,1,0.3344483,0.2169172,0.2476656,0.33454475,0.4700186,0.38877815,0.3250358,0.31728104
1006731.IV.T0800..HH,0,0.5263512,0.3530161,0.2767844,0.4065768,0.30551702,0.4531595,0.4458905,0.31957173
1007041.IV.T0800..HH,1,0.90394485,0.9339505,0.92401356,0.9458828,0.8945074,0.92728925,0.9247651,0.90416014
1008571.IV.T0819..EH,1,0.9891195,0.979818,0.98093534,0.97939473,0.9800142,0.9825266,0.98564917,0.97207546
1008851.IV.T0822..EH,0,0.019346641,0.02875676,0.024718458,0.0419993,0.018874247,0.009348057,0.015413688,0.013794559
1009261.IV.RAVA..EH,0,0.14466757,0.11348294,0.1144068,0.1684623,0.11746121,0.13200247,0.11048226,0.063047774
1009261.IV.T0800..HH,0,0.17438105,0.05832169,0.052890982,0.0538315,0.04372605,0.06900482,0.06945849,0.058103915
1009261.IV.T0821..EH,0,0.0459588,0.042321257,0.026814476,0.094091415,0.01814714,0.028328817,0.028916027,0.016255327
1009261.IV.ZCCA..HH,1,0.98912734,0.995312,0.99239254,0.99488044,0.99315274,0.9898756,0.9930462,0.9875328
1009711.IV.NOVE..EH,0,0.16706835,0.13506003,0.11736182,0.23069558,0.0725383,0.22691053,0.13923529,0.06538886
1009711.IV.T0825..EH,1,0.63296044,0.60713375,0.73095876,0.7254357,0.728231,0.4961462,0.6654956,0.79179096
1011691.IV.MSSA..HH,0,0.008378968,0.011852265,0.0049843974,0.0052350434,0.004576142,0.005234591,0.0102269035,0.0069211707
1011691.IV.PLMA..HH,1,0.9847643,0.9782468,0.9775874,0.9686614,0.9840238,0.9772536,0.97936547,0.9743301
1011691.MN.VLC..HH,0,0.006542404,0.008099106,0.004567714,0.007663365,0.007473599,0.0032139153,0.006743932,0.0044885976
1012001.IV.RAVA..EH,0,0.027391043,0.020289272,0.031669375,0.07023044,0.039494455,0.023973897,0.033109747,0.007862392
1014971.IV.RAVA..EH,0,0.11782346,0.07836742,0.07077542,0.088335626,0.05759733,0.09584283,0.07080548,0.054374047
1015021.IV.RAVA..EH,0,0.036292214,0.029262329,0.03727395,0.048074342,0.017189642,0.02644818,0.03726312,0.013595252
1015641.IV.T0819..EH,1,0.9889213,0.9897057,0.988559,0.98741597,0.9898135,0.9713515,0.98032033,0.9878492
1015721.IV.ATBU..EH,1,0.8730942,0.9360518,0.9128407,0.94237715,0.9212818,0.8637678,0.90489906,0.8920042
1015721.IV.ATMC..EH,1,0.99787366,0.9969008,0.9972192,0.9974705,0.996093,0.9971834,0.99675107,0.99637467
1015721.IV.ATMI..HH,0,0.3198208,0.2982507,0.32575533,0.40838632,0.37797284,0.2951772,0.30409804,0.3153126
1015721.IV.ATVA..EH,1,0.9936101,0.9942022,0.9932823,0.9955487,0.9952376,0.99439174,0.99401736,0.99397415
1015721.IV.SSP9..EH,0,0.0344412,0.029702596,0.02660822,0.02785034,0.031075496,0.023948194,0.025706712,0.025873156
1015721.IV.TRIF..HH,1,0.98557776,0.972483,0.98012805,0.97379434,0.9783297,0.9688572,0.97904426,0.9800133
1015891.IV.ATMC..EH,0,0.9243241,0.9486195,0.86426467,0.96689063,0.90537286,0.879323,0.9246747,0.9182832
1015891.IV.ATPI..EH,0,0.12550637,0.14673208,0.16602446,0.15707615,0.1431865,0.20333539,0.14713258,0.06380423
1015891.IV.SSP9..EH,0,0.18083118,0.26953208,0.24055916,0.28675008,0.37418145,0.32408816,0.2795489,0.1880763
1015931.IV.FROS..HH,1,0.9957514,0.997147,0.99501145,0.99553937,0.99434537,0.9965558,0.99609035,0.99618196
1018091.IV.RAVA..EH,0,0.01513281,0.01508762,0.015681222,0.018631253,0.016214088,0.013376049,0.011162083,0.012760323
1018161.IV.RAVA..EH,0,0.021230822,0.017818604,0.01755802,0.035944927,0.027801337,0.01477357,0.019657325,0.010516728
1019451.IV.T0822..EH,1,0.55832607,0.37302783,0.23506074,0.40972385,0.23039763,0.3972939,0.27914077,0.1797356
1024461.IV.ARCI..HH,0,0.003731908,0.0036785523,0.0029703164,0.0059633832,0.0064813877,0.0028916781,0.0048693903,0.0048675905
1024461.IV.ATVO..HH,1,0.9953015,0.99443936,0.99188954,0.99556917,0.9953731,0.99240404,0.99409074,0.99261546
1024461.IV.CAFI..HH,1,0.99417675,0.9959655,0.9960289,0.9960777,0.9972805,0.98959774,0.99594635,0.99468166
1024461.IV.CRE..HH,1,0.9912248,0.98877746,0.98921204,0.9926644,0.99291396,0.98925716,0.98854893,0.9839408
1024461.IV.FROS..HH,1,0.99879175,0.9985662,0.9983841,0.9980154,0.99836785,0.9984932,0.99886763,0.99868625
1024461.IV.PARC..HH,1,0.9989926,0.9981476,0.9979972,0.99848336,0.99873537,0.99839956,0.998516,0.9975522
1025071.IV.T0825..EH,0,0.24438386,0.107108526,0.29179066,0.1587646,0.21978086,0.17685464,0.16039953,0.21424016
10253491.IV.BDI..HH,1,0.99712604,0.99825364,0.998125,0.9975672,0.9965252,0.9951067,0.99779,0.9981014
10253491.IV.MPPT..EH,1,0.95742613,0.9796438,0.96112347,0.98168373,0.9717686,0.96852577,0.94837797,0.9521084
10253491.IV.MTCR..EH,1,0.99259114,0.9932433,0.99314547,0.9931988,0.994925,0.9882257,0.99325174,0.99033374
1028501.IV.RAVA..EH,0,0.09759846,0.11683207,0.118819945,0.16008762,0.090926856,0.11254629,0.12563866,0.07970954
10298611.GU.GRAM..HH,1,0.9960116,0.9953998,0.9954216,0.99331737,0.9954993,0.9940287,0.99088645,0.9919762
10299001.GU.EQUI..HH,0,0.009192925,0.007957819,0.0060037947,0.0068256194,0.012191984,0.004946082,0.009219936,0.0072239013
10299001.GU.GRAM..HH,1,0.9969909,0.9969272,0.9977139,0.9954247,0.9975107,0.99526113,0.9951185,0.996923
10299341.GU.GRAM..HH,1,0.9950283,0.99294513,0.995523,0.9935288,0.9945456,0.9927712,0.9938069,0.9925258
10299341.IV.MSSA..HH,1,0.99494874,0.99114686,0.99194056,0.9887417,0.99320906,0.99336064,0.99109757,0.9862757
10299721.GU.GRAM..HH,1,0.997829,0.9982753,0.9979292,0.9971373,0.9978364,0.9975229,0.99821436,0.99759275
10299721.IV.MSSA..HH,1,0.9933296,0.98881465,0.99115914,0.98169863,0.9862808,0.9829213,0.98055786,0.98594695
10309171.GU.EQUI..HH,1,0.9982956,0.9980331,0.9974956,0.99733377,0.9954626,0.99713993,0.9977575,0.9970976
10309171.GU.GRAM..HH,1,0.99448085,0.992443,0.9927464,0.989985,0.9920117,0.99039245,0.98937756,0.9933537
10309171.IV.MSSA..HH,1,0.98218864,0.98049027,0.9728194,0.9614557,0.96374965,0.9558357,0.9614623,0.9718374
10320361.GU.GSCL..HH,1,0.99656713,0.99618965,0.9976846,0.9954868,0.997607,0.9974101,0.9957865,0.99777156
10320361.IV.ZCCA..HH,0,0.0058403905,0.012068717,0.004363722,0.012538124,0.012257788,0.0034142907,0.01858405,0.01812944
1032441.IV.BOB..HH,0,0.008076429,0.023050483,0.012251905,0.022682197,0.010623143,0.0080492385,0.009490557,0.0067805196
1032441.GU.MAIM..HH,1,0.9858948,0.98714125,0.98910004,0.9910096,0.98279804,0.9921801,0.9865955,0.99043804
1032441.IV.MSSA..HH,1,0.993568,0.99616975,0.99508816,0.9952224,0.9942281,0.99312806,0.9943305,0.992443
1032881.IV.RAVA..EH,1,0.9712781,0.98216033,0.9763299,0.9833794,0.9826925,0.97724277,0.9757583,0.9838754
1032881.IV.SERM..EH,1,0.7214929,0.6692404,0.54241174,0.7368221,0.72742665,0.6335159,0.6513956,0.7634344
1032881.IV.T0800..HH,1,0.99170685,0.9881153,0.98827386,0.9913605,0.98332363,0.9795116,0.9857298,0.98333824
1032881.IV.T0822..EH,0,0.053849693,0.06320609,0.096273944,0.09598245,0.062744625,0.04146414,0.03268015,0.03513657
1033861.IV.RAVA..EH,0,0.45869115,0.37266165,0.49875185,0.35255566,0.33043224,0.5550517,0.4552173,0.371669
1033861.IV.T0825..EH,1,0.8792978,0.88636976,0.8942849,0.90644264,0.88555926,0.8064413,0.8577215,0.90153223
1034661.IV.T0822..EH,1,0.9743737,0.91667676,0.9772555,0.95174086,0.9394541,0.9266713,0.85700375,0.9119363
1034901.IV.RAVA..EH,0,0.029314237,0.023480168,0.026293766,0.027328376,0.012788942,0.015445865,0.024324289,0.0060013686
1035011.NI.CGRP..HH,0,0.0018738029,0.0011728124,0.0015491481,0.0013991426,0.002303162,0.001228033,0.0018647059,0.0017190048
1035011.IV.CTI..HH,0,0.005116061,0.0019961009,0.0038584156,0.0029059653,0.004969398,0.0042613596,0.0036710734,0.0019339066
1035011.IV.FIU..EH,1,0.8991529,0.9373167,0.8986082,0.92342794,0.9299297,0.9123943,0.88046044,0.9222788
1035011.SI.KOSI..HH,0,0.002234579,0.0026364806,0.0018593001,0.00273125,0.0031285838,0.0010506745,0.003538335,0.0027737657
1035011.IV.PLMA..HH,1,0.9976247,0.9962935,0.9977597,0.9944296,0.9961383,0.99528766,0.9966131,0.9961881
1035011.IV.RAVA..EH,0,0.007936271,0.00576415,0.009435808,0.016583571,0.0034448856,0.0062833456,0.008323891,0.00506201
1035011.IV.ROVR..HH,0,0.12594609,0.106306754,0.041510142,0.055156816,0.054836497,0.04247923,0.062075227,0.07456677
1035011.IV.T0800..HH,1,0.9616775,0.95052314,0.9815322,0.97413105,0.8982049,0.9549266,0.9373625,0.96368
1035011.IV.T0822..EH,1,0.98928237,0.9831601,0.98751336,0.9856566,0.9812071,0.96860427,0.9639078,0.9805964
1035011.IV.TEOL..HH,0,0.0006882492,0.0011994718,0.0006925367,0.0015999586,0.0012256842,0.0006413711,0.0008861923,0.0005965161
1035011.IV.ZCCA..HH,0,0.106845886,0.05821776,0.067105345,0.034729637,0.060167424,0.05321006,0.07338409,0.051848527
1035061.IV.CSNT..HH,1,0.9982591,0.9973917,0.99811554,0.996863,0.994468,0.9972536,0.998314,0.99710757
1035061.IV.FIU..EH,0,0.022497317,0.016379477,0.019800248,0.026784448,0.030563112,0.014258377,0.015827667,0.014436226
1035061.IV.RAVA..EH,1,0.9834583,0.9814005,0.9854452,0.97822136,0.9838757,0.9771425,0.9740806,0.9661538
1035061.IV.T0800..HH,1,0.97566426,0.9590167,0.97436225,0.96791,0.935461,0.96055746,0.9270637,0.96823055
1035061.IV.T0822..EH,0,0.06953144,0.045745246,0.09972965,0.075983584,0.060702145,0.060017455,0.04341705,0.02667233
1035121.IV.RAVA..EH,0,0.10419814,0.10808687,0.09006897,0.14361224,0.099516205,0.06462421,0.094568856,0.030153433
10351661.GU.EQUI..HH,1,0.994965,0.9945176,0.994179,0.9944634,0.9951637,0.9923328,0.9929109,0.9936405
10351661.GU.GRAM..HH,1,0.99656975,0.9960318,0.9962446,0.99710757,0.9980234,0.9963408,0.99471754,0.9969081
1035171.IV.RAVA..EH,0,0.00730635,0.005090903,0.007877418,0.014090868,0.0027524396,0.0061518145,0.005606178,0.0029324049
1035171.IV.SERM..EH,1,0.060758077,0.025249999,0.05505673,0.030058024,0.020128613,0.03786067,0.03262292,0.030511776
1035311.IV.RAVA..EH,0,0.004884981,0.005423519,0.0035822624,0.008528425,0.005918168,0.004755238,0.00602636,0.0047249575
1035311.IV.T0800..HH,0,0.030369978,0.047232468,0.042979673,0.090878904,0.035733517,0.014355498,0.01933247,0.021658197
1038631.IV.T0822..EH,1,0.012452208,0.022288503,0.016243778,0.037293747,0.02112078,0.010767905,0.007825968,0.005923312
1039091.IV.T0800..HH,1,0.98627067,0.9802285,0.97811604,0.98472553,0.9644769,0.97787356,0.96374553,0.9784328
1039651.IV.FIU..EH,1,0.42134985,0.2305206,0.26661265,0.41836756,0.30663058,0.17265481,0.317543,0.2605298
1039651.IV.T0820..EH,1,0.74787426,0.58767945,0.63390654,0.73216504,0.7846355,0.68175685,0.5679822,0.718398
1039651.IV.T0821..EH,1,0.79969156,0.6091743,0.47859892,0.7545552,0.74005985,0.7689572,0.5888666,0.63173115
1039651.IV.T0822..EH,1,0.707195,0.57827646,0.7000736,0.73597103,0.5961616,0.6755592,0.5007437,0.65737695
10418321.IV.IMOL..EH,1,0.8348764,0.8476834,0.82918215,0.8634222,0.9182986,0.87322026,0.9174062,0.8877659
1042731.IV.RAVA..EH,0,0.0057954914,0.007864895,0.0061953384,0.008893048,0.0036582816,0.0034049144,0.0077054845,0.0033042384
1042731.IV.T0800..HH,0,0.23936233,0.2557601,0.37679964,0.2728253,0.22385815,0.11445362,0.09678507,0.19421136
1042731.IV.T0822..EH,1,0.9832365,0.9864948,0.9878755,0.98649025,0.9881953,0.972369,0.95340204,0.9858791
10484811.IV.BDI..HH,1,0.9980044,0.99658257,0.99743193,0.99559057,0.9965959,0.99733126,0.9958805,0.9971861
10484811.GU.GSCL..HH,0,0.0054080333,0.0072893603,0.0058738664,0.008028222,0.0062690526,0.0041945786,0.0049899863,0.004012221
10484811.MN.VLC..HH,1,0.99910176,0.99886775,0.9989655,0.9980737,0.99894744,0.9989894,0.9986634,0.99841404
10484811.IV.ZCCA..HH,1,0.9977192,0.9972197,0.997253,0.99759173,0.9982381,0.9975318,0.99711704,0.996482
1048671.IV.ARCI..HH,1,0.9837014,0.985105,0.9938407,0.9840739,0.96155643,0.9869599,0.9793378,0.95803314
1048671.IV.ATMC..EH,1,0.99196637,0.9964651,0.99335575,0.9963942,0.99610645,0.9877244,0.99547935,0.99276465
1048671.IV.CAFI..HH,1,0.9959793,0.9942667,0.99681646,0.9926583,0.9955173,0.9911436,0.9944405,0.9950389
1048671.IV.CRE..HH,1,0.9910288,0.9944484,0.99134713,0.9955716,0.9972161,0.981324,0.9943076,0.9926621
1048671.IV.CSNT..HH,1,0.9991756,0.9991279,0.99915946,0.99902165,0.9996019,0.9990735,0.9981427,0.9987897
1048671.IV.FROS..HH,1,0.99919766,0.9995504,0.99887604,0.99828327,0.99911577,0.99921393,0.9992224,0.9992543
10493511.IV.CSNT..HH,0,0.004303041,0.00644938,0.0032649112,0.0069513256,0.0065288804,0.003765795,0.005680305,0.0058700005
10493511.IV.OSSC..HH,0,0.0069776387,0.012588546,0.010616895,0.022323173,0.008224425,0.0070978226,0.009777374,0.007514613
1049781.IV.NOVE..EH,0,0.0179445,0.024856372,0.013812392,0.023517156,0.016341278,0.018454934,0.018249733,0.012043364
1049781.IV.T0819..EH,1,0.9809786,0.98887306,0.99167484,0.98414284,0.97372085,0.96916753,0.9529936,0.9829449
1049781.IV.T0825..EH,0,0.0058122473,0.0061431383,0.008739136,0.010676432,0.0033483256,0.005995096,0.0036087073,0.0036211093
1050241.GU.MAIM..HH,1,0.49314585,0.40262267,0.43760258,0.47544032,0.6105846,0.5706421,0.5028252,0.3825342
1050241.IV.MSSA..HH,1,0.99893457,0.9982791,0.99842334,0.9983419,0.99879175,0.99869007,0.9982231,0.9981723
1050241.GU.POPM..HH,1,0.4934315,0.41851094,0.38939282,0.3789024,0.46401748,0.3371592,0.4232814,0.46356037
1050241.MN.VLC..HH,0,0.16202368,0.13990483,0.18710957,0.16139895,0.18150398,0.16323136,0.11527954,0.14092608
1051001.IV.FIU..EH,0,0.0013995664,0.0013624576,0.0010509148,0.0015015833,0.0011316168,0.0011244746,0.0012420955,0.0012852933
1051131.IV.RAVA..EH,0,0.6627203,0.62730545,0.7696089,0.72751886,0.5412294,0.7466871,0.6023822,0.55881935
10514481.IV.PRMA..HH,1,0.9887582,0.9921285,0.9930862,0.9903295,0.97471446,0.9918251,0.9822254,0.98477954
10527341.IV.CAFI..HH,0,0.001182459,0.0018802332,0.0008598476,0.00086232054,0.0021617583,0.0005623212,0.001383809,0.0010008811
10527341.GU.CARD..HH,0,0.0045203394,0.011331364,0.0086807525,0.011056925,0.0072178273,0.0061156214,0.005449332,0.0054254197
10527341.IV.CRMI..HH,1,0.9980629,0.99533045,0.9970613,0.99367577,0.9958038,0.9966942,0.9949981,0.99603254
10527341.IV.CSNT..HH,0,0.0046179025,0.007234192,0.0035857453,0.0105211055,0.004387662,0.0047620353,0.004014903,0.0051288796
10527341.IV.FROS..HH,0,0.0058833943,0.0067472355,0.00463683,0.0059031304,0.004183428,0.00417611,0.005131966,0.0046443804
10527341.GU.MAIM..HH,0,0.0023954439,0.0049319183,0.0019247872,0.004060757,0.002130197,0.0019013417,0.0023711708,0.004099238
10527341.IV.MPPT..EH,1,0.99883634,0.9983157,0.99873096,0.99789375,0.9986564,0.9986564,0.9984427,0.9979241
10527341.IV.OSSC..HH,0,0.005730225,0.0070778965,0.008274907,0.015479286,0.0031897181,0.0055657984,0.0071680904,0.004184522
1053191.IV.RAVA..EH,0,0.09007888,0.042492654,0.04928505,0.07699131,0.031534374,0.040941536,0.062730506,0.019093145
1053191.IV.T0822..EH,0,0.49224252,0.60842896,0.5790377,0.55799776,0.4538188,0.435767,0.49159104,0.527689
1055031.IV.RAVA..EH,0,0.05466735,0.046285216,0.04677339,0.044152953,0.050335623,0.05435737,0.034305714,0.041491322
1055031.IV.SERM..EH,0,0.025652787,0.02160778,0.03181113,0.032481488,0.028202869,0.015116211,0.03372279,0.022705114
1055031.IV.T0822..EH,1,0.9693717,0.95316684,0.96081734,0.976071,0.9692433,0.87547827,0.93385184,0.9694075
1056331.IV.CRE..HH,1,0.98596674,0.98549205,0.98623043,0.98895514,0.9782339,0.98536706,0.9880436,0.98244333
1056331.IV.CSNT..HH,1,0.9923201,0.98804027,0.9922072,0.98975146,0.98880774,0.99153966,0.98895955,0.97982234
1056331.IV.FROS..HH,1,0.99898356,0.9983311,0.99844307,0.996684,0.9985765,0.99852604,0.998166,0.9982514
1056331.IV.PARC..HH,1,0.9934515,0.99591273,0.9917094,0.9966047,0.9943159,0.9951074,0.99466234,0.9940643
1056331.IV.TRIF..HH,0,0.6981237,0.7410711,0.6794956,0.73411393,0.73606336,0.77057916,0.4922856,0.6875668
1056461.IV.ARCI..HH,0,0.0011554671,0.0022456087,0.0012255441,0.0022384843,0.0023004299,0.0010090076,0.002130495,0.0014737949
1056461.IV.ATBU..EH,0,0.33420774,0.4429549,0.2551257,0.5221713,0.54385984,0.3739769,0.52768326,0.45973945
1056461.IV.ATCC..EH,0,0.09525867,0.09142015,0.05054186,0.06598813,0.046365164,0.08436973,0.0825709,0.058001716
1056461.IV.ATMI..HH,1,0.81903595,0.8863166,0.80838555,0.9152955,0.8879071,0.7619241,0.8713239,0.87634724
1056461.IV.ATPC..HH,0,0.8081655,0.87774277,0.7513988,0.87560886,0.8337438,0.7253631,0.8769879,0.8462409
1056461.IV.ATVA..EH,1,0.9982121,0.99752825,0.99746096,0.99801755,0.99652475,0.9974909,0.99786645,0.99663144
1056461.IV.ATVO..HH,1,0.9978436,0.9975303,0.9961313,0.99763334,0.9982014,0.9970277,0.99762446,0.99749976
1056461.IV.BADI..EH,0,0.47205055,0.55476683,0.4129721,0.6047914,0.3301145,0.44497707,0.61969835,0.40594068
1056461.IV.CAFI..HH,1,0.99894804,0.9988651,0.99903023,0.998855,0.9995783,0.9983821,0.9990792,0.99908864
1056461.IV.CASP..HH,1,0.99342597,0.9908087,0.98982775,0.9924293,0.9936272,0.98903954,0.99170274,0.98380363
1056461.IV.CDCA..EH,0,0.22455096,0.18908063,0.26010096,0.19833334,0.22985747,0.15271415,0.19627665,0.22279176
1056461.IV.CSNT..HH,1,0.9118704,0.82842857,0.8365733,0.87005633,0.90402186,0.8054508,0.7319731,0.8316937
1056461.IV.FROS..HH,1,0.99960107,0.99951303,0.9993961,0.9992638,0.99951565,0.9993812,0.99963224,0.9992918
1056461.GU.MAIM..HH,1,0.9777541,0.985157,0.97881114,0.98441154,0.978222,0.9764673,0.9805715,0.9751888
1056461.IV.MAON..HH,0,0.41704664,0.6583408,0.3430764,0.5788414,0.67763287,0.40746796,0.5623344,0.67552465
1056461.IV.MCIV..HH,0,0.0013281677,0.0011271976,0.00093101396,0.0014994529,0.0011939098,0.0012586525,0.0010174803,0.0010726092
1056461.IV.MURB..HH,0,0.060861446,0.035431087,0.065908976,0.05002201,0.05748667,0.061322004,0.051184196,0.04760555
1056461.IV.PARC..HH,1,0.9984207,0.9985084,0.99833256,0.9983429,0.99909365,0.9979063,0.9986085,0.9982455
1056461.IV.SACS..HH,0,0.0009138049,0.0010993441,0.0011785838,0.0012886182,0.0011708518,0.000930528,0.0012145061,0.0009199138
1056461.IV.SSP9..EH,0,0.021261903,0.027925778,0.014669615,0.044219602,0.05003518,0.013098955,0.024847256,0.027494295
1057221.IV.TEOL..HH,1,0.9983077,0.99799395,0.99815875,0.997586,0.9967809,0.9982152,0.9984909,0.9979195
1057321.IV.TEOL..HH,1,0.998026,0.99775887,0.9976102,0.99763143,0.9962599,0.99710053,0.99769396,0.99696714
1058621.IV.T0800..HH,0,0.04933019,0.06354628,0.06582181,0.1068167,0.027914697,0.045844607,0.030307746,0.02253659
1058621.IV.T0822..EH,1,0.9911842,0.99412245,0.9950441,0.99490476,0.9880718,0.9911703,0.9899997,0.99074125
1059681.IV.T0819..EH,1,0.98515713,0.9797885,0.9735205,0.9831066,0.97637194,0.94299847,0.97663796,0.9625708
1061571.IV.RAVA..EH,0,0.013696052,0.0095858015,0.025910035,0.014516542,0.00760433,0.012241074,0.014728199,0.0032879033
10623711.IV.FROS..HH,1,0.990244,0.9871748,0.98832583,0.98827493,0.98858577,0.98376435,0.98780406,0.9799702
1063281.IV.T0822..EH,0,0.38387302,0.3615851,0.21541236,0.35628575,0.17478235,0.19411497,0.25207794,0.09741569
1063911.IV.RAVA..EH,0,0.21580252,0.15001392,0.19725655,0.20003971,0.12269701,0.22380765,0.16911533,0.08336247
1064441.IV.FIU..EH,1,0.94169945,0.92796063,0.94870865,0.9383391,0.8216304,0.91159785,0.91525465,0.86269915
1064441.IV.T0800..HH,1,0.98055285,0.98512036,0.97151214,0.9710164,0.98119044,0.95426947,0.9571273,0.97958416
1065041.IV.T0822..EH,1,0.99363965,0.99401134,0.99211806,0.9930553,0.98741513,0.99045825,0.9903008,0.99192894
1065271.NI.CGRP..HH,0,0.0011144791,0.0011704955,0.0011046408,0.001100177,0.000581686,0.0008056425,0.0011011317,0.00085466803
1065271.IV.RAVA..EH,0,0.49264696,0.526713,0.51954573,0.5746045,0.40234426,0.58524346,0.53393507,0.5188656
1065271.IV.SERM..EH,0,0.02190789,0.011886975,0.015407847,0.017528204,0.016160961,0.020117886,0.01867422,0.010563808
1065271.IV.T0800..HH,1,0.99167246,0.99067163,0.9917971,0.98857635,0.9929737,0.98327315,0.9844305,0.98977226
1065271.IV.T0822..EH,1,0.9963999,0.9953466,0.99516773,0.9947412,0.99171585,0.9954399,0.99419516,0.9926323
